title,media,date,datetime,desc,link,img,topic
"Airbus A319, King Air Involved in Washington-DCA Close Call",AirlineGeeks.com,1 hours ago,2024-05-30 20:48:11.526020,An American Airbus A319 and a King Air aircraft – registered as N250AA – were both involved in a Wednesday morning incident at Washington's Reagan National...,https://airlinegeeks.com/2024/05/29/airbus-a319-king-air-involved-in-washington-dca-close-call/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgGEAI&usg=AOvVaw1TqIg349Py9IaNc3u4GpOq,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
On The Radar: The Chinese plane challenging Boeing and Airbus,Asia Media Centre,2 hours ago,2024-05-30 19:48:11.527577,It's been almost exactly one year since the Chinese-built C919 plane made its first commercial flight.,https://www.asiamediacentre.org.nz/news/on-the-radar-the-chinese-plane-challenging-boeing-and-airbus/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgAEAI&usg=AOvVaw0woLCNWc7NUoCEzGd6Op3_,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus Truck Fitted with Airplane Controls to Test Self-taxiing,Voice of America,4 hours ago,2024-05-30 17:48:11.529591,Airbus has fitted a special truck with airplane controls to test self-taxiing abilities. The truck will deploy and test new technologies to help aircraft...,https://learningenglish.voanews.com/a/airbus-truck-fitted-with-airplane-controls-to-test-self-taxiing/7633330.html&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgFEAI&usg=AOvVaw0DWus-FYgCNr44kfRYjQJ7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"A321XLR certification campaign is in final phase, says Airbus",Air Data News,1 day ago,2024-05-29 21:48:11.542564,"Airbus said the A321XLR type certification campaign is entering the final phase. An ultra-long-range variant of the A320neo family, the jet with up to 240.",https://www.airdatanews.com/a321xlr-certification-campaign-is-in-final-phase-says-airbus/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgHEAI&usg=AOvVaw2uP-lNyoYQMrCfOveRqejK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Etihad Plans Airbus A321s With Flat Bed Business Class,One Mile at a Time,1 day ago,2024-05-29 21:48:11.553491,"Starting in 2025, Etihad intends to fly Airbus A321LRs featuring flat beds in business class. Here are the details of the carrier's plan.",https://onemileatatime.com/news/etihad-airbus-a321-flat-bed-business-class/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgBEAI&usg=AOvVaw2nkXm1DQapbcwoGZmujljl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Emirates announces first A350 routes,Flightradar24,1 day ago,2024-05-29 21:48:11.997260,Emirates announced its first regular destinations for its new Airbus A350-900s. The airline's first A350 was recently spotted in Toulouse and is scheduled...,https://www.flightradar24.com/blog/emirates-announces-first-a350-routes/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgEEAI&usg=AOvVaw3_kYraQdYU3uZWuqZdqq19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Airbus Scores Cabin Retrofit Deals With Thai Airways, China Airlines",Aviation Week,1 day ago,2024-05-29 21:48:12.008955,Airbus has secured contracts to retrofit the cabins for Thai Airways Airbus A320s and China Airlines A350-900s.,https://aviationweek.com/air-transport/interiors-connectivity/airbus-scores-cabin-retrofit-deals-thai-airways-china-airlines&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgJEAI&usg=AOvVaw0ujv7IJKW3JVUMinIMuGWg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
UK Seat Manufacturer Mirus Boosts Availability On Airbus,Aviation Week,1 day ago,2024-05-29 21:48:12.021148,Mirus Aircraft Seating has received approval from Airbus for its Kestrel economy-class seat to be included in the OEM's BFE product catalogue.,https://aviationweek.com/air-transport/interiors-connectivity/uk-seat-manufacturer-mirus-boosts-availability-airbus&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgAEAI&usg=AOvVaw06ockMNQ0DtEIshCFZFHkI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Super Air Jet Airbus A320 ends up in soft ground upon landing Weda Bay Airport, Indonesia",Aviation24.be,1 day ago,2024-05-29 21:48:12.033765,"On 25 May, a Super Air Jet Airbus A320 (registered PK-STD) ran off runway 127 on landing at Weda Bay Airport, Indonesia coming to a stop about 30 meters...",https://www.aviation24.be/airlines/super-air-jet/airbus-a320-ends-up-in-soft-ground-upon-landing-weda-bay-airport-indonesia/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgHEAI&usg=AOvVaw1Zw8mV5vagJ8Q24G5Wldg6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
HAVELSAN Delivers 5th Full Flight Simulator to Turkish Airlines,Military Africa,1 day ago,2024-05-29 21:48:12.045071,Turkish flight simulator manufacturer Havelsan has delivered the 5th full flight simulator to Turkish Airlines. The latest device an Airbus A320 full flight...,https://www.military.africa/2024/05/havelsan-delivers-5th-full-flight-simulator-to-turkish-airlines/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgBEAI&usg=AOvVaw3ypqUg7UyYL-mvUFTjV2kH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Top 5: United Airlines' Most Numerous Aircraft Types,Simple Flying,1 day ago,2024-05-29 21:48:12.056550,The airline boasts a varied fleet of aircraft.,https://simpleflying.com/united-airlines-most-numerous-aircraft-types/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgFEAI&usg=AOvVaw1sD6wPuvfGthv0QDluVJUK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus Develops Designs Aimed At Cabin Mobility Challenges,Aviation Week,1 day ago,2024-05-29 21:48:12.067492,Airbus is designing aircraft lavatory concepts aimed at meeting new rules proposed by the U.S. Transport Department.,https://aviationweek.com/mro/interiors-connectivity/airbus-develops-designs-aimed-cabin-mobility-challenges&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgDEAI&usg=AOvVaw3IbyCGfSIWVb8dH1PiKrZv,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus reveals new Airspace cabin interior features for the A330neo,Aircraft Interiors International,1 day ago,2024-05-29 21:48:12.079178,"As part of the continuous development process of the A330neo cabin, Airbus is bringing in a few enhancements to its Airspace cabin,...",https://www.aircraftinteriorsinternational.com/news/airframer-news/airbus-reveals-new-airspace-cabin-interior-features-for-the-a330neo.html&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgGEAI&usg=AOvVaw0SJdtX3D1oQs-ssUaTskQt,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"American Airlines shows off Airbus A321XLR, talks plans for the jet",The Points Guy,1 day ago,2024-05-29 21:48:12.093011,"American Airlines is planning to deploy its Airbus A321XLR to transcontinental routes when the jet first launches, then add in international routes.",https://thepointsguy.com/news/american-airlines-airbus-a321xlr/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgIEAI&usg=AOvVaw1YgaFQCUXFTDpQ88vgxAJD,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Plane Purchase: ‘Airbus’s second proposal far better than the first’,The Daily Star,1 day ago,2024-05-29 21:48:12.104014,Biman Airbus A350 Purchase Decision Reversal: Biman's outgoing Managing Director and CEO Shafiul Azim said the Airbus's second proposal to sell its aircraft...,https://www.thedailystar.net/nrb/departure-arrival/airlines-more/news/plane-purchase-airbuss-second-proposal-far-better-the-first-3622466&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgCEAI&usg=AOvVaw0KTaebTEEtWKlZhEghfnYP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Europe Approves State Aid For Transport-Sector Hydrogen Projects,Aviation Week,1 day ago,2024-05-29 21:48:12.539406,The European Commission has approved up to $1.5 billion in state aid to support development and deployment of a hydrogen value chain for the transport...,https://aviationweek.com/aerospace/emerging-technologies/europe-approves-state-aid-transport-sector-hydrogen-projects&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgHEAI&usg=AOvVaw1QmcOsEuerR0cO7gn14B_r,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus confident that HBCplus will enter into service this year,Aircraft Interiors International,1 day ago,2024-05-29 21:48:12.550312,"Airbus says that both its Ka and Ku HBCplus projects are steadily progressing towards certification, preceded by in-flight evaluations of the Ku and Ka...",https://www.aircraftinteriorsinternational.com/news/inflight-connectivity/airbus-confident-that-hbcplus-will-enter-into-service-this-year.html&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgJEAI&usg=AOvVaw3DfxwBRW1RXP8eQ4y47v2z,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Air Canada Will Add Panasonic Avionics' Astrova IFE To 80 Planes,Simple Flying,1 day ago,2024-05-29 21:48:12.561176,"The product will be installed on new 787, A220 and A321XLRs, as well as an A321 retrofit.",https://simpleflying.com/air-canada-panasonic-avionics-astrova-ife-80-planes/&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgAEAI&usg=AOvVaw3wPL7V8KY-lhD10btE-faq,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Biman is buying from Airbus, outgoing MD says",bdnews24.com,1 day ago,2024-05-29 21:48:12.572605,"Shafiul Azim cites reducing dependency on a single company, offering more choices to passengers, and increasing the airline's 'face value' as reasons.",https://bdnews24.com/business/d59fd834dc62&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgFEAI&usg=AOvVaw1C1DI4ep1uRruUNbKaOsjc,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Sir Keir Starmer and Rachel Reeves visit Airbus Stevenage,The Comet,1 day ago,2024-05-29 21:48:12.583817,"The Labour leader and his shadow chancellor were accompanied by the party's candidate for Stevenage Kevin Bonavia, as they visited Airbus Defence…1 day ago",https://www.thecomet.net/news/24353670.sir-keir-starmer-rachel-reeves-visit-airbus-stevenage/&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgBEAI&usg=AOvVaw3qGTllATRnRH2lbtZEfPbr,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
airBaltic selects RECARO Aircraft Seating to equip A220-300 fleet,Future Travel Experience,1 day ago,2024-05-29 21:48:12.594860,airBaltic and RECARO Aircraft Seating have announced plans to furnish the airline's single-type fleet of Airbus A220-300 aircraft with RECARO economy class...,https://www.futuretravelexperience.com/2024/05/airbaltic-selects-recaro-aircraft-seating-to-equip-its-airbus-a220-300-fleet/&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgGEAI&usg=AOvVaw0CjNpC73UdcwpkwV6WTWhj,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Biman’s self-sabotage will not just hurt itself,The Daily Star,1 day ago,2024-05-29 21:48:12.605789,Biman Buying Airbus Planes: Biman's sudden U-turn on whether buying two Airbus A350 planes would be profitable or not seems to be driven by factors other...,https://www.thedailystar.net/opinion/editorial/news/bimans-self-sabotage-will-not-just-hurt-itself-3622036&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgIEAI&usg=AOvVaw2o_vtSWhAtASvIQMY_rBuN,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Russia's S7 Reverse-Engineers Engine Repairs For Boeing 737s & Airbus A320s,YouTube,1 day ago,2024-05-29 21:48:12.617264,"Following the Full-Scale Russian Invasion of Ukraine, the West imposed crippling sanctions on the Russian aviation industry. Russia moved quickly to seize...",https://www.youtube.com/watch%3Fv%3D_eBuzBYWaEQ&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgCEAI&usg=AOvVaw08btd_wKXjOBQ1cpbb-9bD,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Flying Delta's Airbus A220 from NYC to Dallas in economy: review,Business Insider,1 day ago,2024-05-29 21:48:12.629114,"Delta's Airbus A220 comes with the expected seatback TV and comfortable seat, but I wanted to fly it for the funky window in the lavatory.",https://www.businessinsider.com/delta-airbus-a220-nyc-jfk-dallas-dfw-economy-lavatory-review-2024-5&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgEEAI&usg=AOvVaw2WxFftki_ULDPtCZzUqqAt,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Biman considering Airbus offers seriously: Shafiul,The Business Post,1 day ago,2024-05-29 21:48:12.640915,29 May 2024 19:32:14. Biman considering Airbus offers seriously: Shafiul. — UNB Photo. Staff Correspondent. Biman Bangladesh Airlines outgoing Managing...,https://businesspostbd.com/economy/aviation/considering-airbus-offer-seriously-says-outgoing-biman-md&ved=2ahUKEwjSvMiWrbaGAxUfEmIAHUiGCr44MhDF9AF6BAgDEAI&usg=AOvVaw1dNBJWF3IfwrFcTz_LrGau,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Aircraft Interiors eXpo 2024 - Interiors Upgrades news | News,Airbus,1 day ago,2024-05-29 21:48:13.130956,"More Airbus news from Aircraft Interiors eXpo 2024 including A320 cabin retrofit, L-Bins retrofit and more.",https://aircraft.airbus.com/en/newsroom/news/2024-05-aircraft-interiors-expo-2024-interiors-upgrades-news&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgHEAI&usg=AOvVaw2vcLavgf2kspyo8jlV-uCK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
China Airlines entrusts Airbus with A350 cabin retrofit,Focus Taiwan,1 day ago,2024-05-29 21:48:13.142667,Airbus said Wednesday it had signed a Letter of Intent with Taiwan-based China Airlines (CAL) to upgrade the carrier's A350 cabins with a new layout and...,https://focustaiwan.tw/business/202405290019&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgJEAI&usg=AOvVaw1r3CCvV1cjmzNK60cdL4pJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Everything You Need To Know About The Airbus A330 And A340 Passenger Jets,SlashGear,1 day ago,2024-05-29 21:48:13.153578,The Airbus A330 and A340 families are unique and stand up to their predecessors and ongoing competition.,https://www.slashgear.com/1586922/everything-to-know-airbus-a330-a340/&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgIEAI&usg=AOvVaw2Dahp7sWXBeoYwqSd4EWwo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
airBaltic chooses RECARO aircraft seating to equip its Airbus A220-300 fleet,Aviation24.be,1 day ago,2024-05-29 21:48:13.164637,"The Latvian national airline airBaltic and RECARO Aircraft Seating, a global leader in aircraft seat manufacturing, announce plans to furnish the airline's...",https://www.aviation24.be/airlines/airbaltic/chooses-recaro-aircraft-seating-to-equip-its-airbus-a220-300-fleet/&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgFEAI&usg=AOvVaw10Nu2Eb8f6Lxodbf2wizkn,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
airBaltic and RECARO Aircraft Unveil New Ergonomic Seats for Airbus A220-300 Fleet at AIX 2024,Travel And Tour World,1 day ago,2024-05-29 21:48:13.176493,"Latvia's national airline, airBaltic, and RECARO Aircraft Seating, a global leader in aircraft seat manufacturing, have announced plans to equip...",https://www.travelandtourworld.com/news/article/airbaltic-and-recaro-aircraft-unveil-new-ergonomic-seats-for-airbus-a220-300-fleet-at-aix-2024/&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgGEAI&usg=AOvVaw1DgnWX0_DDbbKVGT1yxPQY,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Considering Airbus's offer of passenger planes seriously, Biman's outgoing MD says",United News of Bangladesh,1 day ago,2024-05-29 21:48:13.188645,"Biman Bangladesh Airlines could be expanding its fleet with new aircraft from Airbus. Outgoing Managing Director and CEO of the national flag carrier,...",https://unb.com.bd/category/Bangladesh/considering-airbuss-offer-of-passenger-planes-seriously-bimans-outgoing-md-says/136444&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgDEAI&usg=AOvVaw1NETucibhAChuhzVI-W4Ek,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Rotorweld releases Airbus H145 MGB Input Seal Kit,Vertical Mag,1 day ago,2024-05-29 21:48:13.200347,"Rotorweld is a family run business based in Auckland, New Zealand, and manufactures a wide range of helicopter and gas turbine maintenance tooling.",https://verticalmag.com/press-releases/rotorweld-releases-airbus-h145-mgb-input-seal-kit/&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgCEAI&usg=AOvVaw3Q7e9qy_9bLK8WDQijvgpV,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Malaysia Airlines: A First Glimpse at New Airbus A330neo,AviationSource News,1 day ago,2024-05-29 21:48:13.212077,Malaysia Airlines has provided an exclusive sneak peek as its first Airbus A330neo aircraft. The widebody aircraft is now beginning its final assembly at...,https://aviationsourcenews.com/airline/malaysia-airlines-a-first-glimpse-at-new-airbus-a330neo/&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgBEAI&usg=AOvVaw01Y891HBmTtuM1mZPXghCI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Malaysia Airlines releases exclusive photos of first Airbus A330neo in Toulouse,AeroTime,1 day ago,2024-05-29 21:48:13.223980,Malaysia Airlines has released exclusive photos of its first Airbus A330-900 (A330neo) during its final assembly at the famous aircraft manufacturing...,https://www.aerotime.aero/articles/malaysia-airlines-airbus-toulouse-neo-aircraft&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgAEAI&usg=AOvVaw0sYyZLnH85S_nsG6Itf4dI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Airbus Updates A330neo Cabins, Details A321XLR Features",Aviation Week,1 day ago,2024-05-29 21:48:13.237724,"Airbus has unveiled tweaks to the cabins of its A330neo, together with details of the cabin configuration of American Airlines' forthcoming A321XLR.",https://aviationweek.com/air-transport/interiors-connectivity/airbus-updates-a330neo-cabins-details-a321xlr-features&ved=2ahUKEwijvemWrbaGAxUeF2IAHUhuAt84PBDF9AF6BAgEEAI&usg=AOvVaw3OcanIFgtEH3RScXjv0ogp,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus Secures Contract With European Space Agency To Develop Solar Storm Monitoring Satellite,Travel Radar,1 day ago,2024-05-29 21:48:13.723996,Airbus UK has been contracted by the European Space Agency to design and build the weather forecasting satellite Vigil.,https://travelradar.aero/airbus-secures-contract-with-european-space-agency-to-develop-solar-storm-monitoring-satellite/&ved=2ahUKEwjl6Y2XrbaGAxU5FFkFHUTrDZY4RhDF9AF6BAgGEAI&usg=AOvVaw2QxTWYNLn2V2V1sDxCWIwF,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Offer to buy Airbus is not financially viable,RTV Online,1 day ago,2024-05-29 21:48:13.735269,European aviation giant Airbus' proposal to sell two A350-900 passenger planes is not financially viable for Biman Bangladesh Airlines as...,https://www.rtvonline.com/english/bangladesh/14654&ved=2ahUKEwjl6Y2XrbaGAxU5FFkFHUTrDZY4RhDF9AF6BAgJEAI&usg=AOvVaw0dt24loNLfPRSLHdeAff1j,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
ELTRA signs aircraft part build agreement with Jiatai for further cooperation,Airbus,1 day ago,2024-05-29 21:48:13.745926,"Airbus' wholly-owned subsidiary, Eltra Services Beijing, signed an aircraft parts build agreement with Jiatai Aircraft Equipment Co., Ltd, a Chinese cabin...",https://aircraft.airbus.com/en/newsroom/press-releases/2024-05-eltra-signs-aircraft-part-build-agreement-with-jiatai-for-further-0&ved=2ahUKEwjl6Y2XrbaGAxU5FFkFHUTrDZY4RhDF9AF6BAgBEAI&usg=AOvVaw2-bVJxm3_IynZ1jModnMqD,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
